Publisher ID,Event ID,Sex,Age Group,Social Grade,Date,Complete,VID
2,379,M,18_34,ABC1,14/03/2021,1,1003575
2,380,M,18_34,ABC1,14/03/2021,1,1003582
2,381,M,18_34,ABC1,14/03/2021,1,1003583
2,382,M,18_34,ABC1,14/03/2021,1,1003589
2,383,M,18_34,ABC1,14/03/2021,1,1003591
2,384,M,18_34,ABC1,14/03/2021,1,1003592
2,385,M,18_34,ABC1,14/03/2021,1,1003635
2,386,M,18_34,ABC1,14/03/2021,1,1003638
2,387,M,18_34,ABC1,14/03/2021,1,1003640
2,388,M,18_34,ABC1,14/03/2021,1,1003642
2,389,M,18_34,ABC1,14/03/2021,1,1003659
2,390,M,18_34,ABC1,14/03/2021,1,1003660
2,391,M,18_34,ABC1,14/03/2021,1,1003670
2,392,M,18_34,ABC1,14/03/2021,1,1003676
2,393,M,18_34,ABC1,15/03/2021,1,1002374
2,394,M,18_34,ABC1,15/03/2021,1,1003273
2,395,M,18_34,ABC1,15/03/2021,1,1003284
2,396,M,18_34,ABC1,15/03/2021,1,1003287
2,397,M,18_34,ABC1,15/03/2021,1,1003322
2,398,M,18_34,ABC1,15/03/2021,1,1003346
2,399,M,18_34,ABC1,15/03/2021,1,1003373
2,400,M,18_34,ABC1,15/03/2021,1,1003402
2,401,M,18_34,ABC1,15/03/2021,1,1003410
2,402,M,18_34,ABC1,15/03/2021,0,1003410
2,403,M,18_34,ABC1,15/03/2021,1,1003430
2,404,M,18_34,ABC1,15/03/2021,1,1003503
2,405,M,18_34,ABC1,15/03/2021,1,1003511
2,406,M,18_34,ABC1,15/03/2021,1,1003518
2,407,M,18_34,ABC1,15/03/2021,1,1003520
2,408,M,18_34,ABC1,15/03/2021,1,1003561
2,409,M,18_34,ABC1,15/03/2021,1,1003584
2,410,M,18_34,ABC1,15/03/2021,0,1003614
2,411,M,18_34,ABC1,15/03/2021,1,1003631
2,412,M,18_34,ABC1,15/03/2021,1,1003643
2,413,M,18_34,ABC1,15/03/2021,1,1003664
2,414,M,18_34,ABC1,15/03/2021,1,1003676
2,415,M,18_34,ABC1,16/03/2021,1,1000051
2,416,M,18_34,ABC1,16/03/2021,1,1002289
2,417,M,18_34,ABC1,16/03/2021,1,1002997
2,418,M,18_34,ABC1,16/03/2021,1,1003244
2,419,M,18_34,ABC1,16/03/2021,0,1003245
2,420,M,18_34,ABC1,16/03/2021,1,1003261
2,421,M,18_34,ABC1,16/03/2021,1,1003303
2,422,M,18_34,ABC1,16/03/2021,1,1003308
2,423,M,18_34,ABC1,16/03/2021,1,1003323
2,424,M,18_34,ABC1,16/03/2021,1,1003346
2,425,M,18_34,ABC1,16/03/2021,1,1003348
2,426,M,18_34,ABC1,16/03/2021,1,1003353
2,427,M,18_34,ABC1,16/03/2021,1,1003393
2,428,M,18_34,ABC1,16/03/2021,1,1003469
2,429,M,18_34,ABC1,16/03/2021,1,1003478
2,430,M,18_34,ABC1,16/03/2021,1,1003507
2,431,M,18_34,ABC1,16/03/2021,1,1003520
2,432,M,18_34,ABC1,16/03/2021,1,1003529
2,433,M,18_34,ABC1,16/03/2021,1,1003544
2,434,M,18_34,ABC1,16/03/2021,1,1003554
2,435,M,18_34,ABC1,16/03/2021,1,1003558
2,436,M,18_34,ABC1,16/03/2021,1,1003590
2,437,M,18_34,ABC1,16/03/2021,1,1003602
2,438,M,18_34,ABC1,16/03/2021,0,1003613
2,439,M,18_34,ABC1,16/03/2021,1,1003623
2,440,M,18_34,ABC1,16/03/2021,1,1003640
2,441,M,18_34,ABC1,16/03/2021,1,1003652
2,442,M,18_34,ABC1,16/03/2021,1,1003663
2,443,M,18_34,ABC1,17/03/2021,1,1003292
2,444,M,18_34,ABC1,17/03/2021,0,1003305
2,445,M,18_34,ABC1,17/03/2021,1,1003341
2,446,M,18_34,ABC1,17/03/2021,1,1003356
2,447,M,18_34,ABC1,17/03/2021,1,1003447
2,448,M,18_34,ABC1,17/03/2021,0,1003452
2,449,M,18_34,ABC1,17/03/2021,1,1003554
2,450,M,18_34,ABC1,17/03/2021,1,1003556
2,451,M,18_34,ABC1,17/03/2021,1,1003569
2,452,M,18_34,ABC1,17/03/2021,1,1003594
2,453,M,18_34,ABC1,18/03/2021,1,1003255
2,454,M,18_34,ABC1,18/03/2021,1,1003345
2,455,M,18_34,ABC1,18/03/2021,1,1003378
2,456,M,18_34,ABC1,18/03/2021,1,1003415
2,457,M,18_34,ABC1,18/03/2021,1,1003496
2,458,M,18_34,ABC1,19/03/2021,1,1003291
2,459,M,18_34,ABC1,19/03/2021,1,1003293
2,460,M,18_34,ABC1,19/03/2021,1,1003297
2,461,M,18_34,ABC1,19/03/2021,1,1003328
2,462,M,18_34,ABC1,19/03/2021,1,1003357
2,463,M,18_34,ABC1,19/03/2021,1,1003374
2,464,M,18_34,ABC1,19/03/2021,1,1003404
2,465,M,18_34,ABC1,19/03/2021,1,1003483
2,466,M,18_34,ABC1,19/03/2021,0,1003504
2,467,M,18_34,ABC1,19/03/2021,1,1003517
2,468,M,18_34,ABC1,19/03/2021,1,1003557
2,469,M,18_34,ABC1,19/03/2021,1,1003613
2,470,M,18_34,ABC1,19/03/2021,1,1003643
2,471,M,18_34,ABC1,19/03/2021,1,1003677
2,472,M,18_34,ABC1,20/03/2021,1,1000497
2,473,M,18_34,ABC1,20/03/2021,1,1002339
2,474,M,18_34,ABC1,20/03/2021,1,1002673
2,475,M,18_34,ABC1,20/03/2021,1,1002846
2,476,M,18_34,ABC1,20/03/2021,1,1002981
2,477,M,18_34,ABC1,20/03/2021,1,1003265
2,478,M,18_34,ABC1,20/03/2021,1,1003273
2,479,M,18_34,ABC1,20/03/2021,1,1003274
2,480,M,18_34,ABC1,20/03/2021,1,1003301
2,481,M,18_34,ABC1,20/03/2021,1,1003350
2,482,M,18_34,ABC1,20/03/2021,1,1003368
2,483,M,18_34,ABC1,20/03/2021,1,1003410
2,484,M,18_34,ABC1,20/03/2021,1,1003419
2,485,M,18_34,ABC1,20/03/2021,1,1003436
2,486,M,18_34,ABC1,20/03/2021,1,1003447
2,487,M,18_34,ABC1,20/03/2021,1,1003448
2,488,M,18_34,ABC1,20/03/2021,1,1003449
2,489,M,18_34,ABC1,20/03/2021,1,1003466
2,490,M,18_34,ABC1,20/03/2021,1,1003511
2,491,M,18_34,ABC1,20/03/2021,1,1003525
2,492,M,18_34,ABC1,20/03/2021,1,1003566
2,493,M,18_34,ABC1,20/03/2021,1,1003570
2,494,M,18_34,ABC1,20/03/2021,1,1003596
2,495,M,18_34,ABC1,20/03/2021,1,1003609
2,496,M,18_34,ABC1,20/03/2021,1,1003621
2,497,M,18_34,ABC1,20/03/2021,1,1003621
2,498,M,18_34,ABC1,20/03/2021,1,1003660
2,499,M,18_34,ABC1,21/03/2021,1,1003281
2,500,M,18_34,ABC1,21/03/2021,1,1003379
2,501,M,18_34,ABC1,21/03/2021,1,1003384
2,502,M,18_34,ABC1,21/03/2021,1,1003453
2,503,M,18_34,ABC1,21/03/2021,1,1003487
2,504,M,18_34,ABC1,21/03/2021,1,1003502
2,505,M,18_34,ABC1,21/03/2021,1,1003519
2,506,M,18_34,ABC1,21/03/2021,1,1003533
2,507,M,18_34,ABC1,21/03/2021,1,1003557
2,508,M,18_34,ABC1,21/03/2021,1,1003565
2,509,M,18_34,ABC1,21/03/2021,1,1003611
2,510,M,18_34,ABC1,21/03/2021,1,1003647
2,511,M,18_34,ABC1,22/03/2021,1,1002482
2,512,M,18_34,ABC1,22/03/2021,1,1003306
2,513,M,18_34,ABC1,22/03/2021,1,1003365
2,514,M,18_34,ABC1,22/03/2021,1,1003403
2,515,M,18_34,ABC1,22/03/2021,0,1003408
2,516,M,18_34,ABC1,22/03/2021,1,1003435
2,517,M,18_34,ABC1,22/03/2021,1,1003455
2,518,M,18_34,ABC1,22/03/2021,1,1003474
2,519,M,18_34,ABC1,22/03/2021,1,1003480
2,520,M,18_34,ABC1,22/03/2021,1,1003536
2,521,M,18_34,ABC1,22/03/2021,1,1003567
2,522,M,18_34,ABC1,22/03/2021,1,1003618
2,523,M,18_34,ABC1,22/03/2021,1,1003639
2,524,M,18_34,ABC1,22/03/2021,1,1003677
2,525,M,18_34,ABC1,23/03/2021,1,1000611
2,526,M,18_34,ABC1,23/03/2021,1,1003055
2,527,M,18_34,ABC1,23/03/2021,1,1003230
2,528,M,18_34,ABC1,23/03/2021,1,1003237
2,529,M,18_34,ABC1,23/03/2021,1,1003286
2,530,M,18_34,ABC1,23/03/2021,1,1003292
2,531,M,18_34,ABC1,23/03/2021,1,1003303
2,532,M,18_34,ABC1,23/03/2021,1,1003311
2,533,M,18_34,ABC1,23/03/2021,1,1003339
2,534,M,18_34,ABC1,23/03/2021,1,1003367
2,535,M,18_34,ABC1,23/03/2021,1,1003372
2,536,M,18_34,ABC1,23/03/2021,1,1003460
2,537,M,18_34,ABC1,23/03/2021,1,1003460
2,538,M,18_34,ABC1,23/03/2021,1,1003525
2,539,M,18_34,ABC1,23/03/2021,1,1003568
2,540,M,18_34,ABC1,23/03/2021,1,1003625
2,541,M,18_34,ABC1,23/03/2021,1,1003653
2,542,M,18_34,ABC1,23/03/2021,0,1003775
2,543,M,18_34,ABC1,24/03/2021,1,1002289
2,544,M,18_34,ABC1,24/03/2021,1,1003373
2,545,M,18_34,ABC1,24/03/2021,1,1003495
2,546,M,18_34,ABC1,24/03/2021,1,1003606
2,547,M,18_34,ABC1,24/03/2021,1,1003675
2,548,M,18_34,ABC1,25/03/2021,1,1003271
2,549,M,18_34,ABC1,25/03/2021,1,1003295
2,550,M,18_34,ABC1,25/03/2021,1,1003317
2,551,M,18_34,ABC1,25/03/2021,1,1003400
2,552,M,18_34,ABC1,25/03/2021,1,1003490
2,553,M,18_34,ABC1,25/03/2021,1,1003527
2,554,M,18_34,ABC1,25/03/2021,1,1003583
2,555,M,18_34,ABC1,25/03/2021,1,1003613
2,556,M,18_34,ABC1,25/03/2021,1,1003634
2,557,M,18_34,ABC1,25/03/2021,1,1003650
2,558,M,18_34,ABC1,26/03/2021,1,1000094
2,559,M,18_34,ABC1,26/03/2021,1,1000685
2,560,M,18_34,ABC1,26/03/2021,1,1003281
2,561,M,18_34,ABC1,26/03/2021,1,1003286
2,562,M,18_34,ABC1,26/03/2021,1,1003292
2,563,M,18_34,ABC1,26/03/2021,1,1003313
2,564,M,18_34,ABC1,26/03/2021,1,1003383
2,565,M,18_34,ABC1,26/03/2021,1,1003427
2,566,M,18_34,ABC1,26/03/2021,1,1003533
2,567,M,18_34,ABC1,26/03/2021,1,1003616
2,568,M,18_34,ABC1,27/03/2021,1,1000846
2,569,M,18_34,ABC1,27/03/2021,1,1003237
2,570,M,18_34,ABC1,27/03/2021,1,1003239
2,571,M,18_34,ABC1,27/03/2021,1,1003246
2,572,M,18_34,ABC1,27/03/2021,1,1003290
2,573,M,18_34,ABC1,27/03/2021,1,1003339
2,574,M,18_34,ABC1,27/03/2021,1,1003349
2,575,M,18_34,ABC1,27/03/2021,1,1003365
2,576,M,18_34,ABC1,27/03/2021,1,1003387
2,577,M,18_34,ABC1,27/03/2021,1,1003393
2,578,M,18_34,ABC1,27/03/2021,1,1003438
2,579,M,18_34,ABC1,27/03/2021,1,1003447
2,580,M,18_34,ABC1,27/03/2021,1,1003484
2,581,M,18_34,ABC1,27/03/2021,1,1003511
2,582,M,18_34,ABC1,27/03/2021,1,1003634
2,583,M,18_34,ABC1,27/03/2021,1,1003666
2,584,M,18_34,ABC1,27/03/2021,1,1003669
2,585,M,18_34,ABC1,28/03/2021,1,1000418
2,586,M,18_34,ABC1,28/03/2021,1,1001521
2,587,M,18_34,ABC1,28/03/2021,1,1002277
2,588,M,18_34,ABC1,28/03/2021,1,1002633
2,589,M,18_34,ABC1,28/03/2021,1,1002885
2,590,M,18_34,ABC1,28/03/2021,1,1003235
2,591,M,18_34,ABC1,28/03/2021,1,1003239
2,592,M,18_34,ABC1,28/03/2021,1,1003264
2,593,M,18_34,ABC1,28/03/2021,1,1003269
2,594,M,18_34,ABC1,28/03/2021,1,1003282
2,595,M,18_34,ABC1,28/03/2021,1,1003293
2,596,M,18_34,ABC1,28/03/2021,1,1003317
2,597,M,18_34,ABC1,28/03/2021,1,1003319
2,598,M,18_34,ABC1,28/03/2021,1,1003329
2,599,M,18_34,ABC1,28/03/2021,1,1003333
2,600,M,18_34,ABC1,28/03/2021,1,1003338
2,601,M,18_34,ABC1,28/03/2021,1,1003343
2,602,M,18_34,ABC1,28/03/2021,1,1003354
2,603,M,18_34,ABC1,28/03/2021,1,1003356
2,604,M,18_34,ABC1,28/03/2021,1,1003368
2,605,M,18_34,ABC1,28/03/2021,1,1003373
2,606,M,18_34,ABC1,28/03/2021,1,1003378
2,607,M,18_34,ABC1,28/03/2021,1,1003381
2,608,M,18_34,ABC1,28/03/2021,1,1003388
2,609,M,18_34,ABC1,28/03/2021,1,1003401
2,610,M,18_34,ABC1,28/03/2021,1,1003415
2,611,M,18_34,ABC1,28/03/2021,1,1003429
2,612,M,18_34,ABC1,28/03/2021,1,1003446
2,613,M,18_34,ABC1,28/03/2021,1,1003446
2,614,M,18_34,ABC1,28/03/2021,1,1003476
2,615,M,18_34,ABC1,28/03/2021,1,1003498
2,616,M,18_34,ABC1,28/03/2021,1,1003503
2,617,M,18_34,ABC1,28/03/2021,1,1003518
2,618,M,18_34,ABC1,28/03/2021,1,1003520
2,619,M,18_34,ABC1,28/03/2021,1,1003529
2,620,M,18_34,ABC1,28/03/2021,1,1003561
2,621,M,18_34,ABC1,28/03/2021,1,1003562
2,622,M,18_34,ABC1,28/03/2021,1,1003578
2,623,M,18_34,ABC1,28/03/2021,1,1003588
2,624,M,18_34,ABC1,28/03/2021,1,1003591
2,625,M,18_34,ABC1,28/03/2021,1,1003623
2,626,M,18_34,ABC1,28/03/2021,1,1003624
2,627,M,18_34,ABC1,28/03/2021,1,1003657
2,628,M,18_34,C2DE,04/03/2021,1,2002153
2,629,M,18_34,C2DE,04/03/2021,1,2002246
2,630,M,18_34,C2DE,04/03/2021,1,2002551
2,631,M,18_34,C2DE,04/03/2021,1,2002574
2,632,M,18_34,C2DE,04/03/2021,1,2002629
2,633,M,18_34,C2DE,04/03/2021,1,2002634
2,634,M,18_34,C2DE,04/03/2021,1,2002684
2,635,M,18_34,C2DE,04/03/2021,1,2002794
2,636,M,18_34,C2DE,05/03/2021,1,2002530
2,637,M,18_34,C2DE,05/03/2021,1,2002559
2,638,M,18_34,C2DE,05/03/2021,1,2002852
2,639,M,18_34,C2DE,06/03/2021,1,2002533
2,640,M,18_34,C2DE,06/03/2021,1,2002624
2,641,M,18_34,C2DE,06/03/2021,1,2002637
2,642,M,18_34,C2DE,06/03/2021,1,2002640
2,643,M,18_34,C2DE,06/03/2021,1,2002641
2,644,M,18_34,C2DE,06/03/2021,1,2002656
2,645,M,18_34,C2DE,06/03/2021,1,2002789
2,646,M,18_34,C2DE,07/03/2021,1,2001104
2,647,M,18_34,C2DE,07/03/2021,1,2002552
2,648,M,18_34,C2DE,07/03/2021,1,2002559
2,649,M,18_34,C2DE,07/03/2021,1,2002572
2,650,M,18_34,C2DE,07/03/2021,1,2002623
2,651,M,18_34,C2DE,07/03/2021,1,2002683
2,652,M,18_34,C2DE,07/03/2021,1,2002699
2,653,M,18_34,C2DE,07/03/2021,1,2002715
2,654,M,18_34,C2DE,07/03/2021,1,2002718
2,655,M,18_34,C2DE,07/03/2021,1,2002719
2,656,M,18_34,C2DE,07/03/2021,1,2002755
2,657,M,18_34,C2DE,07/03/2021,1,2002758
2,658,M,18_34,C2DE,07/03/2021,1,2002771
2,659,M,18_34,C2DE,07/03/2021,1,2002803
2,660,M,18_34,C2DE,07/03/2021,1,2002807
2,661,M,18_34,C2DE,07/03/2021,1,2002840
2,662,M,18_34,C2DE,08/03/2021,1,2002525
2,663,M,18_34,C2DE,08/03/2021,1,2002532
2,664,M,18_34,C2DE,08/03/2021,0,2002539
2,665,M,18_34,C2DE,08/03/2021,1,2002547
2,666,M,18_34,C2DE,08/03/2021,1,2002605
2,667,M,18_34,C2DE,08/03/2021,1,2002606
2,668,M,18_34,C2DE,08/03/2021,1,2002648
2,669,M,18_34,C2DE,08/03/2021,1,2002654
2,670,M,18_34,C2DE,08/03/2021,1,2002701
2,671,M,18_34,C2DE,08/03/2021,1,2002703
2,672,M,18_34,C2DE,08/03/2021,1,2002733
2,673,M,18_34,C2DE,08/03/2021,1,2002748
2,674,M,18_34,C2DE,08/03/2021,1,2002760
2,675,M,18_34,C2DE,08/03/2021,1,2002788
2,676,M,18_34,C2DE,08/03/2021,1,2002814
2,677,M,18_34,C2DE,09/03/2021,1,2002131
2,678,M,18_34,C2DE,09/03/2021,1,2002141
2,679,M,18_34,C2DE,09/03/2021,1,2002228
2,680,M,18_34,C2DE,09/03/2021,1,2002511
2,681,M,18_34,C2DE,09/03/2021,1,2002533
2,682,M,18_34,C2DE,09/03/2021,1,2002564
2,683,M,18_34,C2DE,09/03/2021,1,2002578
2,684,M,18_34,C2DE,09/03/2021,1,2002586
2,685,M,18_34,C2DE,09/03/2021,1,2002586
2,686,M,18_34,C2DE,09/03/2021,1,2002599
2,687,M,18_34,C2DE,09/03/2021,1,2002613
2,688,M,18_34,C2DE,09/03/2021,1,2002628
2,689,M,18_34,C2DE,09/03/2021,1,2002643
2,690,M,18_34,C2DE,09/03/2021,1,2002656
2,691,M,18_34,C2DE,09/03/2021,1,2002659
2,692,M,18_34,C2DE,09/03/2021,1,2002672
2,693,M,18_34,C2DE,09/03/2021,1,2002682
2,694,M,18_34,C2DE,09/03/2021,1,2002683
2,695,M,18_34,C2DE,09/03/2021,1,2002688
2,696,M,18_34,C2DE,09/03/2021,1,2002693
2,697,M,18_34,C2DE,09/03/2021,1,2002708
2,698,M,18_34,C2DE,09/03/2021,1,2002737
2,699,M,18_34,C2DE,09/03/2021,1,2002739
2,700,M,18_34,C2DE,09/03/2021,1,2002755
2,701,M,18_34,C2DE,09/03/2021,1,2002756
2,702,M,18_34,C2DE,09/03/2021,1,2002757
2,703,M,18_34,C2DE,09/03/2021,1,2002769
2,704,M,18_34,C2DE,09/03/2021,1,2002779
2,705,M,18_34,C2DE,09/03/2021,1,2002781
2,706,M,18_34,C2DE,09/03/2021,1,2002783
2,707,M,18_34,C2DE,09/03/2021,1,2002805
2,708,M,18_34,C2DE,09/03/2021,1,2002809
2,709,M,18_34,C2DE,09/03/2021,1,2002810
2,710,M,18_34,C2DE,09/03/2021,1,2002830
2,711,M,18_34,C2DE,09/03/2021,1,2002834
2,712,M,18_34,C2DE,09/03/2021,1,2002848
2,713,M,18_34,C2DE,09/03/2021,0,2002850
2,714,M,18_34,C2DE,09/03/2021,1,2002850
2,715,M,18_34,C2DE,10/03/2021,1,2001873
2,716,M,18_34,C2DE,10/03/2021,1,2002055
2,717,M,18_34,C2DE,10/03/2021,1,2002115
2,718,M,18_34,C2DE,10/03/2021,1,2002153
2,719,M,18_34,C2DE,10/03/2021,1,2002376
2,720,M,18_34,C2DE,10/03/2021,1,2002506
2,721,M,18_34,C2DE,10/03/2021,1,2002530
2,722,M,18_34,C2DE,10/03/2021,1,2002531
2,723,M,18_34,C2DE,10/03/2021,1,2002532
2,724,M,18_34,C2DE,10/03/2021,1,2002542
2,725,M,18_34,C2DE,10/03/2021,1,2002546
2,726,M,18_34,C2DE,10/03/2021,1,2002564
2,727,M,18_34,C2DE,10/03/2021,1,2002584
2,728,M,18_34,C2DE,10/03/2021,1,2002589
2,729,M,18_34,C2DE,10/03/2021,1,2002591
2,730,M,18_34,C2DE,10/03/2021,1,2002594
2,731,M,18_34,C2DE,10/03/2021,1,2002597
2,732,M,18_34,C2DE,10/03/2021,1,2002600
2,733,M,18_34,C2DE,10/03/2021,1,2002601
2,734,M,18_34,C2DE,10/03/2021,1,2002601
2,735,M,18_34,C2DE,10/03/2021,1,2002605
2,736,M,18_34,C2DE,10/03/2021,1,2002613
2,737,M,18_34,C2DE,10/03/2021,1,2002618
2,738,M,18_34,C2DE,10/03/2021,1,2002639
2,739,M,18_34,C2DE,10/03/2021,1,2002663
2,740,M,18_34,C2DE,10/03/2021,1,2002697
2,741,M,18_34,C2DE,10/03/2021,1,2002705
2,742,M,18_34,C2DE,10/03/2021,1,2002708
2,743,M,18_34,C2DE,10/03/2021,1,2002711
2,744,M,18_34,C2DE,10/03/2021,1,2002714
2,745,M,18_34,C2DE,10/03/2021,1,2002729
2,746,M,18_34,C2DE,10/03/2021,1,2002732
2,747,M,18_34,C2DE,10/03/2021,1,2002736
2,748,M,18_34,C2DE,10/03/2021,1,2002753
2,749,M,18_34,C2DE,10/03/2021,1,2002772
2,750,M,18_34,C2DE,10/03/2021,1,2002776
2,751,M,18_34,C2DE,10/03/2021,1,2002796
2,752,M,18_34,C2DE,10/03/2021,1,2002805
2,753,M,18_34,C2DE,10/03/2021,1,2002825
2,754,M,18_34,C2DE,10/03/2021,1,2002829
2,755,M,18_34,C2DE,10/03/2021,1,2002846
2,756,M,18_34,C2DE,11/03/2021,1,2000058
2,757,M,18_34,C2DE,11/03/2021,1,2000841
2,758,M,18_34,C2DE,11/03/2021,1,2001279
2,759,M,18_34,C2DE,11/03/2021,1,2001608
2,760,M,18_34,C2DE,11/03/2021,1,2002203
2,761,M,18_34,C2DE,11/03/2021,1,2002218
2,762,M,18_34,C2DE,11/03/2021,1,2002512
2,763,M,18_34,C2DE,11/03/2021,1,2002516
2,764,M,18_34,C2DE,11/03/2021,1,2002522
2,765,M,18_34,C2DE,11/03/2021,1,2002557
2,766,M,18_34,C2DE,11/03/2021,1,2002561
2,767,M,18_34,C2DE,11/03/2021,1,2002566
2,768,M,18_34,C2DE,11/03/2021,1,2002569
2,769,M,18_34,C2DE,11/03/2021,1,2002594
2,770,M,18_34,C2DE,11/03/2021,1,2002601
2,771,M,18_34,C2DE,11/03/2021,1,2002602
2,772,M,18_34,C2DE,11/03/2021,1,2002609
2,773,M,18_34,C2DE,11/03/2021,1,2002617
2,774,M,18_34,C2DE,11/03/2021,1,2002617
2,775,M,18_34,C2DE,11/03/2021,1,2002621
2,776,M,18_34,C2DE,11/03/2021,1,2002639
2,777,M,18_34,C2DE,11/03/2021,1,2002643
2,778,M,18_34,C2DE,11/03/2021,1,2002663
2,779,M,18_34,C2DE,11/03/2021,1,2002674
2,780,M,18_34,C2DE,11/03/2021,1,2002679
2,781,M,18_34,C2DE,11/03/2021,1,2002683
2,782,M,18_34,C2DE,11/03/2021,1,2002702
2,783,M,18_34,C2DE,11/03/2021,1,2002702
2,784,M,18_34,C2DE,11/03/2021,1,2002704
2,785,M,18_34,C2DE,11/03/2021,1,2002707
2,786,M,18_34,C2DE,11/03/2021,1,2002716
2,787,M,18_34,C2DE,11/03/2021,1,2002718
2,788,M,18_34,C2DE,11/03/2021,1,2002738
2,789,M,18_34,C2DE,11/03/2021,1,2002738
2,790,M,18_34,C2DE,11/03/2021,1,2002755
2,791,M,18_34,C2DE,11/03/2021,1,2002758
2,792,M,18_34,C2DE,11/03/2021,1,2002762
2,793,M,18_34,C2DE,11/03/2021,1,2002769
2,794,M,18_34,C2DE,11/03/2021,1,2002772
2,795,M,18_34,C2DE,11/03/2021,1,2002777
2,796,M,18_34,C2DE,11/03/2021,1,2002783
2,797,M,18_34,C2DE,11/03/2021,1,2002794
2,798,M,18_34,C2DE,11/03/2021,1,2002797
2,799,M,18_34,C2DE,11/03/2021,1,2002803
2,800,M,18_34,C2DE,11/03/2021,1,2002804
2,801,M,18_34,C2DE,11/03/2021,1,2002809
2,802,M,18_34,C2DE,11/03/2021,0,2002824
2,803,M,18_34,C2DE,11/03/2021,1,2002825
2,804,M,18_34,C2DE,11/03/2021,1,2002834
2,805,M,18_34,C2DE,11/03/2021,1,2002835
2,806,M,18_34,C2DE,11/03/2021,1,2002846
2,807,M,18_34,C2DE,11/03/2021,1,2002920
2,808,M,18_34,C2DE,12/03/2021,1,2000189
2,809,M,18_34,C2DE,12/03/2021,1,2000328
2,810,M,18_34,C2DE,12/03/2021,1,2001877
2,811,M,18_34,C2DE,12/03/2021,1,2001894
2,812,M,18_34,C2DE,12/03/2021,1,2001996
2,813,M,18_34,C2DE,12/03/2021,1,2002150
2,814,M,18_34,C2DE,12/03/2021,1,2002225
2,815,M,18_34,C2DE,12/03/2021,1,2002350
2,816,M,18_34,C2DE,12/03/2021,1,2002512
2,817,M,18_34,C2DE,12/03/2021,1,2002526
2,818,M,18_34,C2DE,12/03/2021,1,2002528
2,819,M,18_34,C2DE,12/03/2021,1,2002534
2,820,M,18_34,C2DE,12/03/2021,1,2002557
2,821,M,18_34,C2DE,12/03/2021,1,2002561
2,822,M,18_34,C2DE,12/03/2021,1,2002562
2,823,M,18_34,C2DE,12/03/2021,0,2002569
2,824,M,18_34,C2DE,12/03/2021,1,2002578
2,825,M,18_34,C2DE,12/03/2021,1,2002593
2,826,M,18_34,C2DE,12/03/2021,1,2002599
2,827,M,18_34,C2DE,12/03/2021,1,2002606
2,828,M,18_34,C2DE,12/03/2021,1,2002608
2,829,M,18_34,C2DE,12/03/2021,1,2002612
2,830,M,18_34,C2DE,12/03/2021,1,2002614
2,831,M,18_34,C2DE,12/03/2021,0,2002618
2,832,M,18_34,C2DE,12/03/2021,1,2002629
2,833,M,18_34,C2DE,12/03/2021,1,2002633
2,834,M,18_34,C2DE,12/03/2021,1,2002635
2,835,M,18_34,C2DE,12/03/2021,1,2002642
2,836,M,18_34,C2DE,12/03/2021,1,2002649
2,837,M,18_34,C2DE,12/03/2021,1,2002659
2,838,M,18_34,C2DE,12/03/2021,1,2002662
2,839,M,18_34,C2DE,12/03/2021,1,2002666
2,840,M,18_34,C2DE,12/03/2021,1,2002676
2,841,M,18_34,C2DE,12/03/2021,1,2002697
2,842,M,18_34,C2DE,12/03/2021,1,2002729
2,843,M,18_34,C2DE,12/03/2021,1,2002734
2,844,M,18_34,C2DE,12/03/2021,1,2002738
2,845,M,18_34,C2DE,12/03/2021,1,2002740
2,846,M,18_34,C2DE,12/03/2021,1,2002755
2,847,M,18_34,C2DE,12/03/2021,1,2002760
2,848,M,18_34,C2DE,12/03/2021,1,2002764
2,849,M,18_34,C2DE,12/03/2021,0,2002766
2,850,M,18_34,C2DE,12/03/2021,1,2002795
2,851,M,18_34,C2DE,12/03/2021,1,2002797
2,852,M,18_34,C2DE,12/03/2021,1,2002811
2,853,M,18_34,C2DE,12/03/2021,1,2002820
2,854,M,18_34,C2DE,12/03/2021,1,2002824
2,855,M,18_34,C2DE,12/03/2021,1,2002832
2,856,M,18_34,C2DE,12/03/2021,1,2002839
2,857,M,18_34,C2DE,12/03/2021,1,2002844
2,858,M,18_34,C2DE,12/03/2021,1,2002844
2,859,M,18_34,C2DE,12/03/2021,1,2002847
2,860,M,18_34,C2DE,12/03/2021,1,2002854
2,861,M,18_34,C2DE,12/03/2021,1,2002879
2,862,M,18_34,C2DE,13/03/2021,1,2000696
2,863,M,18_34,C2DE,13/03/2021,0,2001019
2,864,M,18_34,C2DE,13/03/2021,1,2001809
2,865,M,18_34,C2DE,13/03/2021,1,2002078
2,866,M,18_34,C2DE,13/03/2021,1,2002095
2,867,M,18_34,C2DE,13/03/2021,0,2002448
2,868,M,18_34,C2DE,13/03/2021,1,2002515
2,869,M,18_34,C2DE,13/03/2021,1,2002542
2,870,M,18_34,C2DE,13/03/2021,1,2002543
2,871,M,18_34,C2DE,13/03/2021,1,2002545
2,872,M,18_34,C2DE,13/03/2021,1,2002547
2,873,M,18_34,C2DE,13/03/2021,1,2002552
2,874,M,18_34,C2DE,13/03/2021,1,2002553
2,875,M,18_34,C2DE,13/03/2021,1,2002563
2,876,M,18_34,C2DE,13/03/2021,1,2002566
